wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 16091

instance num: 803
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
Label num: 32
Total word num: 34336
Total char num: 4085
Total feature num: 905734
Remain feature num: 905734
Remain words num: 34338
Remain char num: 4087
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
100 200 300 400 500 600 700 800 803 
0 
##### Iteration 0
current: 100, total block: 16091
Cost = 0, Tag Correct(%) = 0.82476
current: 15309, total block: 16091
Cost = 4, Tag Correct(%) = 0.824822
current: 15409, total block: 16091
Cost = 10, Tag Correct(%) = 0.824972
current: 15509, total block: 16091
Cost = 8, Tag Correct(%) = 0.825112
current: 15609, total block: 16091
Cost = 7, Tag Correct(%) = 0.82527
current: 15709, total block: 16091
Cost = 4, Tag Correct(%) = 0.825405
current: 15809, total block: 16091
Cost = 3, Tag Correct(%) = 0.825522
current: 15909, total block: 16091
Cost = 6, Tag Correct(%) = 0.825624
current: 16009, total block: 16091
Cost = 6, Tag Correct(%) = 0.825729
Accuracy:	P=18654/20454=0.911998
Exceeds best previous performance of 0.896499. Saving model file..
##### Iteration 2
current: 18, total block: 16091
Cost = 7, Tag Correct(%) = 0.827887
current: 118, total block: 16091
Cost = 0, Tag Correct(%) = 0.8574
current: 218, total block: 16091
Cost = 2, Tag Correct(%) = 0.862829
current: 318, total block: 16091
Cost = 6, Tag Correct(%) = 0.864155
current: 418, total block: 16091
Cost = 9, Tag Correct(%) = 0.864129
current: 518, total block: 16091
Cost = 8, Tag Correct(%) = 0.862625
current: 618, total block: 16091
Cost = 2, Tag Correct(%) = 0.866933
current: 718, total block: 16091
Cost = 3, Tag Correct(%) = 0.87002
current: 818, total block: 16091
Cost = 6, Tag Correct(%) = 0.869276
current: 918, total block: 16091
Cost = 1, Tag Correct(%) = 0.868871
current: 1018, total block: 16091
Cost = 8, Tag Correct(%) = 0.866904
current: 1118, total block: 16091
Cost = 3, Tag Correct(%) = 0.867601
current: 1218, total block: 16091
Cost = 7, Tag Correct(%) = 0.867701
current: 1318, total block: 16091
Cost = 4, Tag Correct(%) = 0.8685
current: 1418, total block: 16091
Cost = 8, Tag Correct(%) = 0.869156
current: 1518, total block: 16091
Cost = 5, Tag Correct(%) = 0.86862
current: 1618, total block: 16091
Cost = 1, Tag Correct(%) = 0.869317
current: 1718, total block: 16091
Cost = 1, Tag Correct(%) = 0.869998
current: 1818, total block: 16091
Cost = 11, Tag Correct(%) = 0.869618
current: 1918, total block: 16091
Cost = 6, Tag Correct(%) = 0.869715
current: 2018, total block: 16091
Cost = 4, Tag Correct(%) = 0.870539
current: 2118, total block: 16091
Cost = 1, Tag Correct(%) = 0.870481
current: 2218, total block: 16091
Cost = 4, Tag Correct(%) = 0.870632
current: 2318, total block: 16091
Cost = 1, Tag Correct(%) = 0.870706
current: 2418, total block: 16091
Cost = 3, Tag Correct(%) = 0.870629
current: 2518, total block: 16091
Cost = 2, Tag Correct(%) = 0.870564
current: 2618, total block: 16091
Cost = 1, Tag Correct(%) = 0.87031
current: 2718, total block: 16091
Cost = 10, Tag Correct(%) = 0.869952
current: 2818, total block: 16091
Cost = 5, Tag Correct(%) = 0.869828
current: 2918, total block: 16091
Cost = 4, Tag Correct(%) = 0.87003
current: 3018, total block: 16091
Cost = 0, Tag Correct(%) = 0.870253
current: 3118, total block: 16091
Cost = 5, Tag Correct(%) = 0.870512
current: 3218, total block: 16091
Cost = 2, Tag Correct(%) = 0.870271
current: 3318, total block: 16091
Cost = 1, Tag Correct(%) = 0.870457
current: 3418, total block: 16091
Cost = 0, Tag Correct(%) = 0.870317
current: 3518, total block: 16091
Cost = 8, Tag Correct(%) = 0.870469
current: 3618, total block: 16091
Cost = 14, Tag Correct(%) = 0.870568
current: 3718, total block: 16091
Cost = 4, Tag Correct(%) = 0.870766
current: 3818, total block: 16091
Cost = 2, Tag Correct(%) = 0.87064
current: 3918, total block: 16091
Cost = 8, Tag Correct(%) = 0.870509
current: 4018, total block: 16091
Cost = 5, Tag Correct(%) = 0.870549
current: 4118, total block: 16091
Cost = 1, Tag Correct(%) = 0.870657
current: 4218, total block: 16091
Cost = 3, Tag Correct(%) = 0.870807
current: 4318, total block: 16091
Cost = 10, Tag Correct(%) = 0.870908
current: 4418, total block: 16091
Cost = 6, Tag Correct(%) = 0.871175
current: 4518, total block: 16091
Cost = 0, Tag Correct(%) = 0.871249
current: 4618, total block: 16091
Cost = 2, Tag Correct(%) = 0.871147
current: 4718, total block: 16091
Cost = 2, Tag Correct(%) = 0.870962
current: 4818, total block: 16091
Cost = 3, Tag Correct(%) = 0.870758
current: 4918, total block: 16091
Cost = 0, Tag Correct(%) = 0.870683
current: 5018, total block: 16091
Cost = 0, Tag Correct(%) = 0.871054
current: 5118, total block: 16091
Cost = 5, Tag Correct(%) = 0.871268
current: 5218, total block: 16091
Cost = 1, Tag Correct(%) = 0.871481
current: 5318, total block: 16091
Cost = 0, Tag Correct(%) = 0.871382
current: 5418, total block: 16091
Cost = 2, Tag Correct(%) = 0.871276
current: 5518, total block: 16091
Cost = 8, Tag Correct(%) = 0.871184
current: 5618, total block: 16091
Cost = 0, Tag Correct(%) = 0.871358
current: 5718, total block: 16091
Cost = 0, Tag Correct(%) = 0.871472
current: 5818, total block: 16091
Cost = 1, Tag Correct(%) = 0.871279
current: 5918, total block: 16091
Cost = 5, Tag Correct(%) = 0.871392
current: 6018, total block: 16091
Cost = 4, Tag Correct(%) = 0.871519
current: 6118, total block: 16091
Cost = 2, Tag Correct(%) = 0.871416
current: 6218, total block: 16091
Cost = 9, Tag Correct(%) = 0.871288
current: 6318, total block: 16091
Cost = 1, Tag Correct(%) = 0.871407
current: 6418, total block: 16091
Cost = 1, Tag Correct(%) = 0.871347
current: 6518, total block: 16091
Cost = 0, Tag Correct(%) = 0.871639
current: 6618, total block: 16091
Cost = 1, Tag Correct(%) = 0.871669
current: 6718, total block: 16091
Cost = 2, Tag Correct(%) = 0.871748
current: 6818, total block: 16091
Cost = 1, Tag Correct(%) = 0.871809
current: 6918, total block: 16091
Cost = 2, Tag Correct(%) = 0.871819
current: 7018, total block: 16091
Cost = 0, Tag Correct(%) = 0.871918
current: 7118, total block: 16091
Cost = 5, Tag Correct(%) = 0.871922
current: 7218, total block: 16091
Cost = 1, Tag Correct(%) = 0.871935
current: 7318, total block: 16091
Cost = 1, Tag Correct(%) = 0.87219
current: 7418, total block: 16091
Cost = 9, Tag Correct(%) = 0.872218
current: 7518, total block: 16091
Cost = 4, Tag Correct(%) = 0.872197
current: 7618, total block: 16091
Cost = 2, Tag Correct(%) = 0.872118
current: 7718, total block: 16091
Cost = 0, Tag Correct(%) = 0.872167
current: 7818, total block: 16091
Cost = 0, Tag Correct(%) = 0.872117
current: 7918, total block: 16091
Cost = 1, Tag Correct(%) = 0.87226
current: 8018, total block: 16091
Cost = 1, Tag Correct(%) = 0.872084
current: 8118, total block: 16091
Cost = 5, Tag Correct(%) = 0.872267
current: 8218, total block: 16091
Cost = 2, Tag Correct(%) = 0.872314
current: 8318, total block: 16091
Cost = 3, Tag Correct(%) = 0.87227
current: 8418, total block: 16091
Cost = 1, Tag Correct(%) = 0.87252
current: 8518, total block: 16091
Cost = 1, Tag Correct(%) = 0.872655
current: 8618, total block: 16091
Cost = 1, Tag Correct(%) = 0.872667
current: 8718, total block: 16091
Cost = 6, Tag Correct(%) = 0.872669
current: 8818, total block: 16091
Cost = 10, Tag Correct(%) = 0.872752
current: 8918, total block: 16091
Cost = 5, Tag Correct(%) = 0.872849
current: 9018, total block: 16091
Cost = 7, Tag Correct(%) = 0.872801
current: 9118, total block: 16091
Cost = 2, Tag Correct(%) = 0.872811
current: 9218, total block: 16091
Cost = 2, Tag Correct(%) = 0.872881
current: 9318, total block: 16091
Cost = 0, Tag Correct(%) = 0.872981
current: 9418, total block: 16091
Cost = 0, Tag Correct(%) = 0.87304
current: 9518, total block: 16091
Cost = 0, Tag Correct(%) = 0.873064
current: 9618, total block: 16091
Cost = 11, Tag Correct(%) = 0.873176
current: 9718, total block: 16091
Cost = 7, Tag Correct(%) = 0.873178
current: 9818, total block: 16091
Cost = 1, Tag Correct(%) = 0.873279
current: 9918, total block: 16091
Cost = 2, Tag Correct(%) = 0.873374
current: 10018, total block: 16091
Cost = 11, Tag Correct(%) = 0.873343
current: 10118, total block: 16091
Cost = 1, Tag Correct(%) = 0.873464
current: 10218, total block: 16091
Cost = 6, Tag Correct(%) = 0.873503
current: 10318, total block: 16091
Cost = 1, Tag Correct(%) = 0.873564
current: 10418, total block: 16091
Cost = 6, Tag Correct(%) = 0.873531
current: 10518, total block: 16091
Cost = 7, Tag Correct(%) = 0.873477
current: 10618, total block: 16091
Cost = 2, Tag Correct(%) = 0.873528
current: 10718, total block: 16091
Cost = 7, Tag Correct(%) = 0.873509
current: 10818, total block: 16091
Cost = 5, Tag Correct(%) = 0.873522
current: 10918, total block: 16091
Cost = 2, Tag Correct(%) = 0.873583
current: 11018, total block: 16091
Cost = 0, Tag Correct(%) = 0.873636
current: 11118, total block: 16091
Cost = 3, Tag Correct(%) = 0.873657
current: 11218, total block: 16091
Cost = 1, Tag Correct(%) = 0.873636
current: 11318, total block: 16091
Cost = 3, Tag Correct(%) = 0.8737
current: 11418, total block: 16091
Cost = 0, Tag Correct(%) = 0.873643
current: 11518, total block: 16091
Cost = 1, Tag Correct(%) = 0.873519
current: 11618, total block: 16091
Cost = 3, Tag Correct(%) = 0.87347
current: 11718, total block: 16091
Cost = 2, Tag Correct(%) = 0.873476
current: 11818, total block: 16091
Cost = 0, Tag Correct(%) = 0.873566
current: 11918, total block: 16091
Cost = 6, Tag Correct(%) = 0.87358
current: 12018, total block: 16091
Cost = 6, Tag Correct(%) = 0.873649
current: 12118, total block: 16091
Cost = 4, Tag Correct(%) = 0.873642
current: 12218, total block: 16091
Cost = 2, Tag Correct(%) = 0.873494
current: 12318, total block: 16091
Cost = 2, Tag Correct(%) = 0.873487
current: 12418, total block: 16091
Cost = 3, Tag Correct(%) = 0.873482
current: 12518, total block: 16091
Cost = 0, Tag Correct(%) = 0.873463
current: 12618, total block: 16091
Cost = 11, Tag Correct(%) = 0.873482
current: 12718, total block: 16091
Cost = 2, Tag Correct(%) = 0.873465
current: 12818, total block: 16091
Cost = 6, Tag Correct(%) = 0.873543
current: 12918, total block: 16091
Cost = 1, Tag Correct(%) = 0.873528
current: 13018, total block: 16091
Cost = 0, Tag Correct(%) = 0.873622
current: 13118, total block: 16091
Cost = 0, Tag Correct(%) = 0.8736
current: 13218, total block: 16091
Cost = 0, Tag Correct(%) = 0.873684
current: 13318, total block: 16091
Cost = 4, Tag Correct(%) = 0.873678
current: 13418, total block: 16091
Cost = 3, Tag Correct(%) = 0.873729
current: 13518, total block: 16091
Cost = 2, Tag Correct(%) = 0.873817
current: 13618, total block: 16091
Cost = 1, Tag Correct(%) = 0.873858
current: 13718, total block: 16091
Cost = 4, Tag Correct(%) = 0.873959
current: 13818, total block: 16091
Cost = 7, Tag Correct(%) = 0.873953
current: 13918, total block: 16091
Cost = 2, Tag Correct(%) = 0.873903
current: 14018, total block: 16091
Cost = 5, Tag Correct(%) = 0.87393
current: 14118, total block: 16091
Cost = 1, Tag Correct(%) = 0.873885
current: 14218, total block: 16091
Cost = 0, Tag Correct(%) = 0.873908
current: 14318, total block: 16091
Cost = 4, Tag Correct(%) = 0.873975
current: 14418, total block: 16091
Cost = 2, Tag Correct(%) = 0.87397
current: 14518, total block: 16091
Cost = 5, Tag Correct(%) = 0.87405
current: 14618, total block: 16091
Cost = 2, Tag Correct(%) = 0.874158
current: 14718, total block: 16091
Cost = 0, Tag Correct(%) = 0.87408
current: 14818, total block: 16091
Cost = 3, Tag Correct(%) = 0.874132
current: 14918, total block: 16091
Cost = 5, Tag Correct(%) = 0.874116
current: 15018, total block: 16091
Cost = 0, Tag Correct(%) = 0.874107
current: 15118, total block: 16091
Cost = 11, Tag Correct(%) = 0.874089
current: 15218, total block: 16091
Cost = 11, Tag Correct(%) = 0.874115
current: 15318, total block: 16091
Cost = 3, Tag Correct(%) = 0.874118
current: 15418, total block: 16091
Cost = 3, Tag Correct(%) = 0.874153
current: 15518, total block: 16091
Cost = 8, Tag Correct(%) = 0.874173
current: 15618, total block: 16091
Cost = 2, Tag Correct(%) = 0.874122
current: 15718, total block: 16091
Cost = 1, Tag Correct(%) = 0.8741
current: 15818, total block: 16091
Cost = 20, Tag Correct(%) = 0.874094
current: 15918, total block: 16091
Cost = 0, Tag Correct(%) = 0.874131
current: 16018, total block: 16091
Cost = 9, Tag Correct(%) = 0.87417
Accuracy:	P=18749/20454=0.916642
Exceeds best previous performance of 0.911998. Saving model file..
##### Iteration 3
current: 27, total block: 16091
Cost = 9, Tag Correct(%) = 0.895028
current: 127, total block: 16091
Cost = 1, Tag Correct(%) = 0.897353
current: 227, total block: 16091
Cost = 1, Tag Correct(%) = 0.897243
current: 327, total block: 16091
Cost = 1, Tag Correct(%) = 0.895729
current: 427, total block: 16091
Cost = 2, Tag Correct(%) = 0.893988
current: 527, total block: 16091
Cost = 9, Tag Correct(%) = 0.895
current: 627, total block: 16091
Cost = 3, Tag Correct(%) = 0.89491
current: 727, total block: 16091
Cost = 3, Tag Correct(%) = 0.895987
current: 827, total block: 16091
Cost = 2, Tag Correct(%) = 0.895691
current: 927, total block: 16091
Cost = 8, Tag Correct(%) = 0.895049
current: 1027, total block: 16091
Cost = 9, Tag Correct(%) = 0.894796
current: 1127, total block: 16091
Cost = 4, Tag Correct(%) = 0.895231
current: 1227, total block: 16091
Cost = 7, Tag Correct(%) = 0.895462
current: 1327, total block: 16091
Cost = 5, Tag Correct(%) = 0.895988
current: 1427, total block: 16091
Cost = 1, Tag Correct(%) = 0.895653
current: 1527, total block: 16091
Cost = 6, Tag Correct(%) = 0.896019
current: 1627, total block: 16091
Cost = 6, Tag Correct(%) = 0.896132
current: 1727, total block: 16091
Cost = 0, Tag Correct(%) = 0.896391
current: 1827, total block: 16091
Cost = 2, Tag Correct(%) = 0.896933
current: 1927, total block: 16091
Cost = 2, Tag Correct(%) = 0.896638
current: 2027, total block: 16091
Cost = 1, Tag Correct(%) = 0.89703
current: 2127, total block: 16091
Cost = 0, Tag Correct(%) = 0.897096
current: 2227, total block: 16091
Cost = 1, Tag Correct(%) = 0.897698
current: 2327, total block: 16091
Cost = 5, Tag Correct(%) = 0.897828
current: 2427, total block: 16091
Cost = 1, Tag Correct(%) = 0.897685
current: 2527, total block: 16091
Cost = 5, Tag Correct(%) = 0.897412
current: 2627, total block: 16091
Cost = 4, Tag Correct(%) = 0.897851
current: 2727, total block: 16091
Cost = 2, Tag Correct(%) = 0.897222
current: 2827, total block: 16091
Cost = 4, Tag Correct(%) = 0.896795
current: 2927, total block: 16091
Cost = 3, Tag Correct(%) = 0.896938
current: 3027, total block: 16091
Cost = 5, Tag Correct(%) = 0.896907
current: 3127, total block: 16091
Cost = 2, Tag Correct(%) = 0.897082
current: 3227, total block: 16091
Cost = 2, Tag Correct(%) = 0.897223
current: 3327, total block: 16091
Cost = 1, Tag Correct(%) = 0.897299
current: 3427, total block: 16091
Cost = 18, Tag Correct(%) = 0.897143
current: 3527, total block: 16091
Cost = 2, Tag Correct(%) = 0.897547
current: 3627, total block: 16091
Cost = 0, Tag Correct(%) = 0.89746
current: 3727, total block: 16091
Cost = 3, Tag Correct(%) = 0.897419
current: 3827, total block: 16091
Cost = 6, Tag Correct(%) = 0.897411
current: 3927, total block: 16091
Cost = 7, Tag Correct(%) = 0.897428
current: 4027, total block: 16091
Cost = 2, Tag Correct(%) = 0.897348
current: 4127, total block: 16091
Cost = 1, Tag Correct(%) = 0.897401
current: 4227, total block: 16091
Cost = 2, Tag Correct(%) = 0.897544
current: 4327, total block: 16091
Cost = 1, Tag Correct(%) = 0.89734
current: 4427, total block: 16091
Cost = 6, Tag Correct(%) = 0.897271
current: 4527, total block: 16091
Cost = 0, Tag Correct(%) = 0.897568
current: 4627, total block: 16091
Cost = 1, Tag Correct(%) = 0.897662
current: 4727, total block: 16091
Cost = 0, Tag Correct(%) = 0.897738
current: 4827, total block: 16091
Cost = 6, Tag Correct(%) = 0.897783
current: 4927, total block: 16091
Cost = 0, Tag Correct(%) = 0.897783
current: 5027, total block: 16091
Cost = 2, Tag Correct(%) = 0.897893
current: 5127, total block: 16091
Cost = 4, Tag Correct(%) = 0.898068
current: 5227, total block: 16091
Cost = 3, Tag Correct(%) = 0.898292
current: 5327, total block: 16091
Cost = 0, Tag Correct(%) = 0.898354
current: 5427, total block: 16091
Cost = 3, Tag Correct(%) = 0.898248
current: 5527, total block: 16091
Cost = 0, Tag Correct(%) = 0.89848
current: 5627, total block: 16091
Cost = 1, Tag Correct(%) = 0.898182
current: 5727, total block: 16091
Cost = 2, Tag Correct(%) = 0.898079
current: 5827, total block: 16091
Cost = 2, Tag Correct(%) = 0.898091
current: 5927, total block: 16091
Cost = 8, Tag Correct(%) = 0.898135
current: 6027, total block: 16091
Cost = 2, Tag Correct(%) = 0.898337
current: 6127, total block: 16091
Cost = 0, Tag Correct(%) = 0.898598
current: 6227, total block: 16091
Cost = 4, Tag Correct(%) = 0.898694
current: 6327, total block: 16091
Cost = 1, Tag Correct(%) = 0.898726
current: 6427, total block: 16091
Cost = 4, Tag Correct(%) = 0.898753
current: 6527, total block: 16091
Cost = 0, Tag Correct(%) = 0.898773
current: 6627, total block: 16091
Cost = 0, Tag Correct(%) = 0.898799
current: 6727, total block: 16091
Cost = 4, Tag Correct(%) = 0.898875
current: 6827, total block: 16091
Cost = 6, Tag Correct(%) = 0.898818
current: 6927, total block: 16091
Cost = 9, Tag Correct(%) = 0.898657
current: 7027, total block: 16091
Cost = 0, Tag Correct(%) = 0.898533
current: 7127, total block: 16091
Cost = 4, Tag Correct(%) = 0.898737
current: 7227, total block: 16091
Cost = 5, Tag Correct(%) = 0.898858
current: 7327, total block: 16091
Cost = 0, Tag Correct(%) = 0.898884
current: 7427, total block: 16091
Cost = 1, Tag Correct(%) = 0.898792
current: 7527, total block: 16091
Cost = 2, Tag Correct(%) = 0.898824
current: 7627, total block: 16091
Cost = 2, Tag Correct(%) = 0.898786
current: 7727, total block: 16091
Cost = 2, Tag Correct(%) = 0.89893
current: 7827, total block: 16091
Cost = 0, Tag Correct(%) = 0.898922
current: 7927, total block: 16091
Cost = 4, Tag Correct(%) = 0.898895
current: 8027, total block: 16091
Cost = 3, Tag Correct(%) = 0.89902
current: 8127, total block: 16091
Cost = 2, Tag Correct(%) = 0.898915
current: 8227, total block: 16091
Cost = 4, Tag Correct(%) = 0.898883
current: 8327, total block: 16091
Cost = 2, Tag Correct(%) = 0.898979
current: 8427, total block: 16091
Cost = 0, Tag Correct(%) = 0.899003
current: 8527, total block: 16091
Cost = 4, Tag Correct(%) = 0.898834
current: 8627, total block: 16091
Cost = 1, Tag Correct(%) = 0.898709
current: 8727, total block: 16091
Cost = 1, Tag Correct(%) = 0.898587
current: 8827, total block: 16091
Cost = 2, Tag Correct(%) = 0.898491
current: 8927, total block: 16091
Cost = 7, Tag Correct(%) = 0.898597
current: 9027, total block: 16091
Cost = 5, Tag Correct(%) = 0.898647
current: 9127, total block: 16091
Cost = 1, Tag Correct(%) = 0.898689
current: 9227, total block: 16091
Cost = 0, Tag Correct(%) = 0.898684
current: 9327, total block: 16091
Cost = 2, Tag Correct(%) = 0.898726
current: 9427, total block: 16091
Cost = 2, Tag Correct(%) = 0.898801
current: 9527, total block: 16091
Cost = 0, Tag Correct(%) = 0.898851
current: 9627, total block: 16091
Cost = 11, Tag Correct(%) = 0.898841
current: 9727, total block: 16091
Cost = 5, Tag Correct(%) = 0.898848
current: 9827, total block: 16091
Cost = 1, Tag Correct(%) = 0.898847
current: 9927, total block: 16091
Cost = 3, Tag Correct(%) = 0.89872
current: 10027, total block: 16091
Cost = 11, Tag Correct(%) = 0.898829
current: 10127, total block: 16091
Cost = 1, Tag Correct(%) = 0.898917
current: 10227, total block: 16091
Cost = 2, Tag Correct(%) = 0.898869
current: 10327, total block: 16091
Cost = 1, Tag Correct(%) = 0.899022
current: 10427, total block: 16091
Cost = 3, Tag Correct(%) = 0.899109
current: 10527, total block: 16091
Cost = 1, Tag Correct(%) = 0.89913
current: 10627, total block: 16091
Cost = 7, Tag Correct(%) = 0.899105
current: 10727, total block: 16091
Cost = 1, Tag Correct(%) = 0.899199
current: 10827, total block: 16091
Cost = 1, Tag Correct(%) = 0.899031
current: 10927, total block: 16091
Cost = 2, Tag Correct(%) = 0.898922
current: 11027, total block: 16091
Cost = 4, Tag Correct(%) = 0.898829
current: 11127, total block: 16091
Cost = 1, Tag Correct(%) = 0.898838
current: 11227, total block: 16091
Cost = 2, Tag Correct(%) = 0.898972
current: 11327, total block: 16091
Cost = 2, Tag Correct(%) = 0.899073
current: 11427, total block: 16091
Cost = 4, Tag Correct(%) = 0.899039
current: 11527, total block: 16091
Cost = 2, Tag Correct(%) = 0.899056
current: 11627, total block: 16091
Cost = 0, Tag Correct(%) = 0.899023
current: 11727, total block: 16091
Cost = 4, Tag Correct(%) = 0.898907
current: 11827, total block: 16091
Cost = 1, Tag Correct(%) = 0.898883
current: 11927, total block: 16091
Cost = 4, Tag Correct(%) = 0.89893
current: 12027, total block: 16091
Cost = 3, Tag Correct(%) = 0.898844
current: 12127, total block: 16091
Cost = 2, Tag Correct(%) = 0.898921
current: 12227, total block: 16091
Cost = 1, Tag Correct(%) = 0.898941
current: 12327, total block: 16091
Cost = 0, Tag Correct(%) = 0.898978
current: 12427, total block: 16091
Cost = 3, Tag Correct(%) = 0.899079
current: 12527, total block: 16091
Cost = 1, Tag Correct(%) = 0.899076
current: 12627, total block: 16091
Cost = 3, Tag Correct(%) = 0.899004
current: 12727, total block: 16091
Cost = 0, Tag Correct(%) = 0.899081
current: 12827, total block: 16091
Cost = 5, Tag Correct(%) = 0.899124
current: 12927, total block: 16091
Cost = 0, Tag Correct(%) = 0.899142
current: 13027, total block: 16091
Cost = 3, Tag Correct(%) = 0.899108
current: 13127, total block: 16091
Cost = 1, Tag Correct(%) = 0.899092
current: 13227, total block: 16091
Cost = 1, Tag Correct(%) = 0.899123
current: 13327, total block: 16091
Cost = 4, Tag Correct(%) = 0.899114
current: 13427, total block: 16091
Cost = 2, Tag Correct(%) = 0.899054
current: 13527, total block: 16091
Cost = 2, Tag Correct(%) = 0.899101
current: 13627, total block: 16091
Cost = 5, Tag Correct(%) = 0.899235
current: 13727, total block: 16091
Cost = 0, Tag Correct(%) = 0.89927
current: 13827, total block: 16091
Cost = 1, Tag Correct(%) = 0.899328
current: 13927, total block: 16091
Cost = 4, Tag Correct(%) = 0.899417
current: 14027, total block: 16091
Cost = 0, Tag Correct(%) = 0.8994
current: 14127, total block: 16091
Cost = 6, Tag Correct(%) = 0.899358
current: 14227, total block: 16091
Cost = 1, Tag Correct(%) = 0.899367
current: 14327, total block: 16091
Cost = 12, Tag Correct(%) = 0.899441
current: 14427, total block: 16091
Cost = 0, Tag Correct(%) = 0.899431
current: 14527, total block: 16091
Cost = 2, Tag Correct(%) = 0.899415
current: 14627, total block: 16091
Cost = 2, Tag Correct(%) = 0.899383
current: 14727, total block: 16091
Cost = 6, Tag Correct(%) = 0.899441
current: 14827, total block: 16091
Cost = 0, Tag Correct(%) = 0.89947
current: 14927, total block: 16091
Cost = 0, Tag Correct(%) = 0.899539
current: 15027, total block: 16091
Cost = 7, Tag Correct(%) = 0.899598
current: 15127, total block: 16091
Cost = 0, Tag Correct(%) = 0.899672
current: 15227, total block: 16091
Cost = 6, Tag Correct(%) = 0.899593
